date,total_fees,channel_open_fees,channel_close_fees,lightning_fees,lightning_pct
2018-03-20,31.3790795,0.00086721,0,0.00086721,0.000027637
2018-03-21,31.0252744,0.00004002,0,0.00004002,0.00000129
2018-03-22,27.7247885,0.00017114,0,0.00017114,0.000006173
2018-03-23,26.25767336,0.00016659,0,0.00016659,0.000006344
2018-03-24,21.76498898,0.00007333,0,0.00007333,0.000003369
2018-03-25,20.23147507,0.00016775,0,0.00016775,0.000008292
2018-03-26,26.98506764,0.00009078,0,0.00009078,0.000003364
2018-03-27,27.51028124,0.0004711,0,0.0004711,0.000017125
2018-03-28,24.09273355,0.00015843,0,0.00015843,0.000006576
2018-03-29,27.20122872,0.00019338,0,0.00019338,0.000007109
2018-03-30,25.7646693,0.00009676,0,0.00009676,0.000003756
2018-03-31,20.07447617,0.00027763,0,0.00027763,0.00001383
2018-04-01,18.28180544,0.00025784,0,0.00025784,0.000014104
2018-04-02,21.39248333,0.00039826,0,0.00039826,0.000018617
2018-04-03,25.12929851,0.00021733,0,0.00021733,0.000008648
2018-04-04,24.81899369,0.00078558,0,0.00078558,0.000031652
2018-04-05,24.46293557,0.00122248,0,0.00122248,0.000049973
2018-04-06,34.53138383,0.00053549,0,0.00053549,0.000015507
2018-04-07,27.16559493,0.00034149,0,0.00034149,0.000012571
2018-04-08,21.01734283,0.00033569,0,0.00033569,0.000015972
2018-04-09,22.42407623,0.00022187,0,0.00022187,0.000009894
2018-04-10,22.98846383,0.00011218,0,0.00011218,0.00000488
2018-04-11,22.75353142,0.000338,0,0.000338,0.000014855
2018-04-12,35.70920887,0.00076076,0,0.00076076,0.000021304
2018-04-13,36.36336175,0.0004808,0,0.0004808,0.000013222
2018-04-14,23.75939568,0.00057392,0,0.00057392,0.000024155
2018-04-15,24.30501194,0.00022296,0,0.00022296,0.000009173
2018-04-16,25.73063079,0.00016319,0,0.00016319,0.000006342
2018-04-17,26.13707878,0.00027361,0,0.00027361,0.000010468
2018-04-18,25.31797642,0.00008416,0,0.00008416,0.000003324
2018-04-19,27.6722839,0.00010743,0,0.00010743,0.000003882
2018-04-20,29.02296386,0.00026745,0,0.00026745,0.000009215
2018-04-21,28.40590158,0.00012871,0,0.00012871,0.000004531
2018-04-22,21.73949684,0.00006964,0,0.00006964,0.000003203
2018-04-23,29.13376866,0.00021069,0,0.00021069,0.000007232
2018-04-24,65.4108642,0.00175552,0,0.00175552,0.000026838
2018-04-25,91.73241634,0.00157313,0,0.00157313,0.000017149
2018-04-26,67.58831497,0.0020007,0,0.0020007,0.000029601
2018-04-27,55.63050596,0.00100469,0,0.00100469,0.00001806
2018-04-28,41.9470722,0.00062368,0,0.00062368,0.000014868
2018-04-29,34.8862402,0.00062952,0,0.00062952,0.000018045
2018-04-30,36.71911167,0.00018165,0,0.00018165,0.000004947
2018-05-01,31.75790178,0.00005419,0,0.00005419,0.000001706
2018-05-02,38.88684015,0.0004369,0,0.0004369,0.000011235
2018-05-03,39.40065166,0.00072508,0,0.00072508,0.000018403
2018-05-04,39.37853649,0.00030969,0,0.00030969,0.000007864
2018-05-05,32.17831497,0.00054212,0,0.00054212,0.000016847
2018-05-06,31.28195837,0.0003783,0,0.0003783,0.000012093
2018-05-07,35.90014262,0.00047051,0,0.00047051,0.000013106
2018-05-08,34.29413578,0.00056379,0,0.00056379,0.00001644
2018-05-09,30.52956993,0.0001428,0,0.0001428,0.000004677
2018-05-10,26.71177891,0.00005861,0,0.00005861,0.000002194
2018-05-11,38.61210375,0.00012818,0,0.00012818,0.00000332
2018-05-12,28.38834405,0.0003419,0,0.0003419,0.000012044
2018-05-13,23.33858622,0.00026867,0,0.00026867,0.000011512
2018-05-14,35.25774075,0.00049405,0,0.00049405,0.000014013
2018-05-15,37.83474629,0.00080531,0,0.00080531,0.000021285
2018-05-16,32.35890796,0.00043226,0,0.00043226,0.000013358
2018-05-17,54.05727301,0.00037544,0,0.00037544,0.000006945
2018-05-18,70.13995212,0.00047884,0,0.00047884,0.000006827
2018-05-19,31.42390531,0.00003074,0,0.00003074,0.000000978
2018-05-20,24.98915763,0.00001176,0,0.00001176,0.000000471
2018-05-21,31.28915469,0.00004407,0,0.00004407,0.000001408
2018-05-22,26.52413321,0.00003248,0,0.00003248,0.000001225
2018-05-23,30.82025138,0.00006898,0,0.00006898,0.000002238
2018-05-24,29.75362781,0.00003895,0,0.00003895,0.000001309
2018-05-25,30.37696335,0.00006525,0,0.00006525,0.000002148
2018-05-26,22.51408114,0.00000442,0,0.00000442,0.000000196
2018-05-27,19.47089221,0.00003861,0,0.00003861,0.000001983
2018-05-28,29.12400991,0.00004966,0,0.00004966,0.000001705
2018-05-29,28.63684227,0,0,0,0
2018-05-30,22.66213792,0.00008715,0,0.00008715,0.000003846
2018-05-31,21.6541427,0.00002192,0,0.00002192,0.000001012
2018-06-01,20.37476636,0.00000153,0,0.00000153,0.000000075
2018-06-02,16.27842016,0,0,0,0
2018-06-03,15.3074038,0.00001058,0,0.00001058,0.000000691
2018-06-04,20.71075272,0.00004241,0,0.00004241,0.000002048
2018-06-05,18.52827963,0.00007674,0,0.00007674,0.000004142
2018-06-06,19.4579716,0.00011967,0,0.00011967,0.00000615
2018-06-07,20.6699365,0.00013943,0,0.00013943,0.000006746
2018-06-08,17.89042019,0.0000514,0,0.0000514,0.000002873
2018-06-09,18.7073671,0.00001555,0,0.00001555,0.000000831
2018-06-10,16.7009531,0.00001654,0,0.00001654,0.00000099
2018-06-11,24.67101897,0.00004835,0,0.00004835,0.00000196
2018-06-12,21.90653344,0.00006914,0,0.00006914,0.000003156
2018-06-13,37.41423181,0.00042839,0,0.00042839,0.00001145
2018-06-14,28.01723114,0.00010352,0,0.00010352,0.000003695
2018-06-15,23.19453295,0.00009197,0,0.00009197,0.000003965
2018-06-16,16.44224754,0.00015343,0,0.00015343,0.000009331
2018-06-17,23.48902029,0.00002301,0,0.00002301,0.00000098
2018-06-18,17.52291191,0.00002654,0,0.00002654,0.000001515
2018-06-19,83.80865389,0.00014825,0,0.00014825,0.000001769
2018-06-20,203.28532024,0.00119723,0,0.00119723,0.000005889
2018-06-21,73.52012206,0.00034003,0,0.00034003,0.000004625
2018-06-22,68.9368202,0.00071137,0,0.00071137,0.000010319
2018-06-23,31.93798474,0.00012839,0,0.00012839,0.00000402
2018-06-24,27.03085817,0.00001177,0,0.00001177,0.000000435
2018-06-25,34.68013653,0.00022971,0,0.00022971,0.000006624
2018-06-26,32.34384664,0.00011437,0,0.00011437,0.000003536
2018-06-27,32.15886049,0.00011149,0,0.00011149,0.000003467
2018-06-28,27.15925646,0.00012905,0,0.00012905,0.000004752
2018-06-29,27.41063627,0.00004731,0,0.00004731,0.000001726
2018-06-30,23.60409759,0.00008389,0,0.00008389,0.000003554
2018-07-01,16.7928896,0.00006817,0,0.00006817,0.000004059
2018-07-02,23.48063765,0.00096678,0,0.00096678,0.000041173
2018-07-03,27.90259772,0.00010005,0,0.00010005,0.000003586
2018-07-04,21.54452916,0.00007683,0,0.00007683,0.000003566
2018-07-05,19.76600519,0.00002811,0,0.00002811,0.000001422
2018-07-06,21.70281974,0.00006702,0,0.00006702,0.000003088
2018-07-07,16.56969368,0.00003961,0,0.00003961,0.000002391
