metric_date,herfindahl_index,prev_herfindahl_index,mean_change,mean_pct_change
2011-04-05,0.834532160954004,0.83826957232405375,-0.0052567930571663594,-0.0057949788438890846
2011-04-04,0.839063103514944,0.84181433959716889,-0.0050463385653768183,-0.00533644424871708
2011-04-03,0.842644919679505,0.84435138404660059,-0.0037967111468115611,-0.0041308725973254372
2011-04-02,0.84556972792559426,0.84873834288419048,-0.0052793570116374039,-0.0057376980842403363
2011-04-01,0.85011825419306075,0.85285552095561623,-0.0046120531282682368,-0.0050336113506610006
2011-03-31,0.85331161006654677,0.85655287382542611,-0.0046799614686844956,-0.0050572187456341721
2011-03-30,0.85731591493759718,0.85966101121026073,-0.0040910714003214851,-0.0044825311416992319
2011-03-29,0.860599945467779,0.86351230221959463,-0.0044835367803940755,-0.004897836374182187
2011-03-28,0.86387314762963474,0.86701817379946189,-0.0049732932006392875,-0.00534534801574739
2011-03-27,0.86769747455029989,0.87080716509988343,-0.00491286226482132,-0.0050909594551789951
2011-03-26,0.87084357887246422,0.87439798304827832,-0.0048754483121260586,-0.0050326340488981366
2011-03-25,0.87429127438258536,0.8768147381723963,-0.0041538608246454913,-0.0042982715685449847
2011-03-24,0.87683897271736455,0.88563916889641192,-0.010179869860880779,-0.010681874167638546
2011-03-23,0.88590205674401379,0.88692757760216956,-0.0027663905372097126,-0.0029380300746386753
2011-03-22,0.88643063478280826,0.88734801729407142,-0.0022636076791926196,-0.0024648843588544831
2011-03-21,0.88735963985293231,0.88787428218687481,-0.0021261047545722838,-0.0022863201315988643
2011-03-20,0.88749066535667287,0.88809818278755059,-0.0021155447796618143,-0.0022596847760849854
2011-03-19,0.88790934769946261,0.88808958182980624,-0.0014487270465575114,-0.0015873920512516596
2011-03-18,0.88806255281438073,0.88937580943784655,-0.0026281052591620264,-0.0028578624754075255
2011-03-17,0.88866053823285784,0.89011851688110466,-0.0029714859771695326,-0.0032813351541216493
2011-03-16,0.889899203688875,0.89170288086193938,-0.003236981403979218,-0.003398429589247149
