date,block_number,block_ts,price_usd,total_utxo_value,utxo_value_under_1d,utxo_value_1d_1w,utxo_value_1w_1m,utxo_value_1m_3m,utxo_value_3m_6m,utxo_value_6m_12m,utxo_value_12m_18m,utxo_value_18m_24m,utxo_value_2y_3y,utxo_value_3y_5y,utxo_value_5y_8y,utxo_value_greater_8y,total_utxo_count,utxo_count_under_1d,utxo_count_1d_1w,utxo_count_1w_1m,utxo_count_1m_3m,utxo_count_3m_6m,utxo_count_6m_12m,utxo_count_12m_18m,utxo_count_18m_24m,utxo_count_2y_3y,utxo_count_3y_5y,utxo_count_5y_8y,utxo_count_greater_8y,total_utxo_count_filter,utxo_count_filter_under_1d,utxo_count_filter_1d_1w,utxo_count_filter_1w_1m,utxo_count_filter_1m_3m,utxo_count_filter_3m_6m,utxo_count_filter_6m_12m,utxo_count_filter_12m_18m,utxo_count_filter_18m_24m,utxo_count_filter_2y_3y,utxo_count_filter_3y_5y,utxo_count_filter_5y_8y,utxo_count_filter_greater_8y,realized_cap,utxo_realcap_under_1d,utxo_realcap_1d_1w,utxo_realcap_1w_1m,utxo_realcap_1m_3m,utxo_realcap_3m_6m,utxo_realcap_6m_12m,utxo_realcap_12m_18m,utxo_realcap_18m_24m,utxo_realcap_2y_3y,utxo_realcap_3y_5y,utxo_realcap_5y_8y,utxo_realcap_greater_8y
2012-09-17,199288,2012-09-17 23:47:15,11.908317157218,996443998611183,36281781118381,46371560945299,116927188908531,122571938985849,76077948950526,139929100075393,148586255241135,92586118486316,111713694899753,105398411000000,0,0,2277752,24299,97751,254655,430181,277032,301667,797931,50524,22838,20874,0,0,1092959,15075,45951,111380,144281,148991,243267,396689,50487,22805,20874,0,0,63208797.671229735,4320549.5658644643,5381286.330422733,12373606.468650207,11504737.846593942,4083079.0461817659,5931696.369689336,18803792.412109938,765826.56277663482,44223.068940799072,0,0,0
2012-09-18,199455,2012-09-18 23:59:12,12.2596508386908,997278998461183,37563614938359,43981155577465,118542157753687,124660296775848,76181008189003,139749835132732,146482901983638,92394414210698,112105202899753,105618411000000,0,0,2287942,27888,92499,255487,436641,280357,301369,798848,51061,22874,20918,0,0,1095446,16366,44581,112639,145188,149031,242679,397306,51023,22841,20918,0,0,63550502.1743272,4605168.0338331237,5148577.7897798456,12609930.993978463,11739614.339921163,4097953.1770419832,5937387.82113384,18587709.755538035,778561.23436203762,45599.02873883977,0,0,0
2012-09-19,199596,2012-09-19 23:59:16,12.5048540981882,997983998411183,39435729413220,44686831068926,112524869440712,129055849279452,75820762831475,139445001460222,140552317340653,98478838676770,112095387899753,105888411000000,0,0,2297924,30972,93120,254558,438040,284685,301299,799835,51573,22870,20972,0,0,1098324,17697,45367,112914,144957,149135,242327,397994,51535,22837,20972,0,0,63946044.125176385,4931380.4256794658,5316410.3780884184,12068808.316308588,12187034.737139145,4089086.5821589469,5936731.6598573932,18376145.643286433,994216.65436712943,46229.7282909555,0,0,0
2012-09-20,199748,2012-09-20 23:55:13,12.3671766493279,998743998411183,48076589348684,49789836782024,99692795701015,129252076730563,76091479628549,138794358285770,140243862534525,98638201500300,111926386899753,106238411000000,0,0,2310678,33162,97888,249986,443671,287785,301633,800497,52151,22864,21041,0,0,1101535,19547,48070,108901,146881,149240,242227,398440,52113,22831,21041,0,0,64396666.032936759,5945716.7317237463,6026154.0163807189,10765280.253888942,12234815.822791886,4116886.5658608703,5914826.47004771,18340490.201668479,1005725.4388145661,46770.531759816527,0,0,0
2012-09-21,199917,2012-09-21 23:55:52,12.3336578357686,999588998411183,40115256669851,62120633072017,96476325198979,129428744295717,76229607533450,138479219046377,139679234951739,98714940743300,111706625899753,106638411000000,0,0,2317799,27860,102404,250948,445371,291698,301702,801169,52680,22846,21121,0,0,1101768,16685,51354,108280,146738,149354,242037,398802,52642,22813,21121,0,0,64675492.038475774,4947678.4975997452,7586044.7973926831,10466596.6620549,12289097.763048861,4136557.5452888166,5909211.8558300855,18278023.40300535,1014958.8373823691,47322.676872916534,0,0,0
2012-09-22,200074,2012-09-22 23:48:39,12.2137276250731,1000373998261183,23738652719223,77316799985612,96480550877082,131681014687326,76527781684202,137984303490029,139294434600043,98956980317913,111455068899753,106938411000000,0,0,2318475,22030,106342,246925,447026,294970,302196,801668,53303,22834,21181,0,0,1101620,13517,52879,105332,147093,149605,242015,399154,53264,22801,21181,0,0,64858183.683012649,2899374.3849878977,9491135.4520970173,10522852.533437228,12575212.890611492,4170093.0062590889,5886954.0755695589,18239289.919390481,1025791.6573221763,47479.763337718316,0,0,0
2012-09-23,200232,2012-09-23 23:43:26,12.1654630263004,1001163998261183,21807342667091,77616821068846,94024723334789,136098528187512,76695975879958,137086527440556,140239103146192,99151675636486,111199889899753,107243411000000,0,0,2329110,24006,107525,246402,449108,299000,302712,802485,53801,22829,21242,0,0,1105169,13345,53740,105599,148568,149570,242173,399719,53758,22796,21242,0,0,65003589.692119814,2652964.2091836114,9533322.8119066469,10329878.740939865,13087438.788440172,4189949.1760297832,5864925.2730340371,18261528.23021983,1035930.9164556619,47651.545910218323,0,0,0
2012-09-24,200385,2012-09-24 23:53:27,12.11358871654,1001928998261183,31858607899051,68525281855882,92306793016718,137139840132411,77990335724251,136844015519988,138775516496315,99854768716814,111060427899753,107573411000000,0,0,2336072,23624,107203,247090,450256,303246,302548,803412,54558,22827,21308,0,0,1107686,14721,52099,105967,150152,149668,241746,400360,54512,22794,21308,0,0,65186412.39711073,3859220.7317061331,8425610.8985692374,10214204.828609448,13275917.934432195,4285920.4581477363,5860038.5500007374,18147796.013356645,1069508.403078174,48194.579210218326,0,0,0
2012-09-25,200524,2012-09-25 23:10:18,12.1824053945061,1002623998261183,41952423465327,58703998678604,93086637821849,135578773457190,79161336170592,136833263466521,137801497088931,100755187212416,110952469899753,107798411000000,0,0,2349036,30179,102297,248303,454273,307205,302825,804611,55158,22832,21353,0,0,1110895,16808,48961,106957,151659,150233,241686,401170,55112,22799,21353,0,0,65399877.027653418,5110814.2993660429,7191994.0674363272,10416919.037846373,13201852.1410762,4369841.9758498957,5866794.6306939162,18065075.144697338,1128023.550136934,48562.18055028958,0,0,0
2012-09-26,200664,2012-09-26 23:57:44,12.3198168597312,1003323998261183,39797371846744,62367217973120,88805014444818,138164683786768,79365623430164,136235100905157,138732508843528,100867651131131,110945414899753,108043411000000,0,0,2356400,31109,98437,252032,455299,311191,303144,805178,55737,22871,21402,0,0,1112232,18125,47064,107414,151850,150755,241545,401602,55690,22838,21402,0,0,65635391.532424934,4902963.3265051115,7615145.7802588139,10027293.212440506,13546310.818678636,4400946.368713676,5867621.9690501783,18076734.16506917,1148998.8988167741,49376.992892079063,0,0,0
2012-09-27,200825,2012-09-27 23:58:52,12.3187514018118,1004128998261183,37468147634288,68846227463977,84860317382667,137793706133647,79006510666559,137369959361033,138327537148949,101267082570310,110871098899753,108318411000000,0,0,2367710,33074,98838,255665,456149,313787,303763,805658,56429,22890,21457,0,0,1115137,18541,47937,107257,152315,151046,241804,401890,56367,22857,21457,0,0,65872471.071088523,4615607.961931753,8427195.1968925614,9644370.181263661,13574118.154164106,4403934.0027575167,5927919.5001508249,18042374.93491957,1187007.2509164948,49943.888092079083,0,0,0
2012-09-28,200983,2012-09-28 23:49:21,12.3814573892461,1004918998261183,38188208094044,68534900941737,83151908000873,139459955818772,80202985334870,136891510570462,138353779393170,101694802207502,109867536899753,108573411000000,0,0,2379931,38147,102169,252552,458441,316888,304097,805703,57497,22928,21509,0,0,1116080,18647,49123,105669,153165,150929,241782,402224,56972,22895,21509,0,0,66210798.609933145,4728256.7128807046,8395063.9899144284,9589763.0962026026,13793145.864602648,4491722.9737307969,5916251.411193314,18010045.627189595,1236236.4958433004,50312.438376145787,0,0,0
2012-09-29,201151,2012-09-29 23:51:36,12.4047515055523,1005758998261183,28493362759232,81672683235548,80871174711904,137728777973019,81586719125408,135023517386726,139827253761639,101968293407954,109693804899753,108893411000000,0,0,2387613,30517,113738,250380,460299,319496,304600,805477,58564,22969,21573,0,0,1115370,16273,51749,103730,153537,150776,241862,401799,58038,22936,21573,0,0,66440374.372237727,3534530.8458582852,10039951.607398676,9385169.1872200649,13673955.616268419,4593014.4190810025,5851960.0756475758,18044922.472461946,1266129.6214855756,50740.526816145866,0,0,0
2012-09-30,201310,2012-09-30 23:45:44,12.3916224728229,1006553998261183,25426225183638,89171097035885,76739127198230,136166887217739,83160791371142,135342690906230,139759645136288,102058452312278,109500670899753,109228411000000,0,0,2396231,27930,120516,248806,461403,322859,305219,805324,59562,22972,21640,0,0,1114920,14586,54690,100449,153969,151334,242066,401434,59031,22939,21640,0,0,66617685.068022758,3150721.8338462566,10985858.408977656,8948840.4195685331,13583661.500590343,4711126.5950821871,5871031.7526187208,18032864.563755188,1282440.9239317365,51139.069651812853,0,0,0
2012-10-01,201441,2012-10-01 23:42:52,12.3893951601403,1007208998261183,29276246934001,84017740139444,76832597246996,137453215178994,83500260264272,135428601707216,139374517753379,102396510137128,109410897899753,109518411000000,0,0,2415366,39328,123463,248875,461561,325934,305650,803225,62632,23000,21698,0,0,1114670,14571,53980,101336,153109,151071,242058,399133,62095,22967,21698,0,0,66769717.386352517,3627149.9207118363,10379403.21382618,9007579.57917861,13758891.693414694,4749936.1421412248,5877345.6143741319,17993385.709653363,1324424.8011182372,51600.711934695377,0,0,0
2012-10-02,201587,2012-10-02 23:45:50,12.8072380958504,1007938998261183,39728224753659,74986163388197,72761307526012,140059072963031,83983883146484,135427655545249,138255516294774,101815227744024,111153535899753,109768411000000,0,0,2416721,29834,131799,244639,462556,329883,306072,802592,64559,23039,21748,0,0,1111881,18840,49365,98295,152808,151084,242193,398189,64016,23006,21748,0,0,67117937.317172185,5088088.3354557017,9273980.8437627256,8626914.510549413,14067652.923531333,4800069.1344233137,5884770.2699365048,17896772.769447494,1423939.1458154051,55749.384250695366,0,0,0
2012-10-03,201720,2012-10-03 23:38:49,12.9554304944477,1008603998261183,37264679155021,74750257144030,77211220548264,139532503674604,84114580543167,135446351377980,137538801634136,101854786284228,110892406899753,109998411000000,0,0,2414497,29214,129101,242638,461941,332107,306753,801182,66665,23102,21794,0,0,1104328,16737,49124,93930,151130,151137,242451,396504,66116,23069,21794,0,0,67452739.515027732,4827799.6069077067,9349617.8005036172,9226409.40101421,14060367.001651671,4824785.9800452068,5891119.8497954439,17782498.38094731,1434303.1961293451,55838.298033322477,0,0,0
2012-10-04,201852,2012-10-04 23:55:12,12.8623857779077,1009263998261183,36255890370874,73727624885125,80378903474920,138725068042614,84292482718259,135788433135608,137201073889177,101949683844853,110746426899753,110198411000000,0,0,2416053,30786,123618,243825,463784,333362,307183,799161,69335,23165,21834,0,0,1100971,17675,46963,93453,149926,150332,242530,394251,68776,23132,21834,0,0,67691362.424586043,4660294.0585452979,9330798.3374163862,9649991.7300479282,14017897.627094461,4855984.0867456971,5911810.4848578656,17750812.560776949,1457635.0553022015,56138.483799307287,0,0,0
2012-10-05,201987,2012-10-05 23:57:09,12.7522194190532,1009938998261183,30753872226929,73353234489134,85543053879987,137519811745817,86531944406678,135784005208832,136781364347304,102586629056749,110666671899753,110418411000000,0,0,2427459,32567,117364,252470,468791,334019,307530,798348,71294,23198,21878,0,0,1101879,17381,46704,94977,149800,149780,242403,393165,70732,23165,21878,0,0,67818084.770805329,3921801.2662332575,9346073.41352245,10323664.32956584,13990793.083235988,5040764.668159999,5921735.5269912593,17715821.359490812,1500940.5405921845,56490.583013519667,0,0,0
2012-10-06,202142,2012-10-06 23:50:37,12.5051297136178,1010713998261183,19793677512614,83514870334406,86247406121621,132522136500227,92171785085883,135792274386849,136428520771029,102975686648801,110674229899753,110593411000000,0,0,2433290,28939,120576,256754,467978,335195,307660,798633,72391,23251,21913,0,0,1103554,14305,49279,96491,149631,149788,242310,393217,71829,23218,21913,0,0,67903899.405167967,2475225.0480475831,10652048.491038648,10442478.409004053,13651656.400603689,5478180.6609710939,5928723.4302738,17683205.887313582,1535516.2500420834,56864.827873789713,0,0,0
2012-10-07,202267,2012-10-07 23:56:58,11.8739970853302,1011338998261183,21524718229738,78877023715400,89244599458418,132666915699067,92366950674294,135805435859753,136274562910607,103160552814153,110569827899753,110848411000000,0,0,2444830,32686,119783,259137,470311,337359,307969,798386,73945,23290,21964,0,0,1106376,16186,49391,96078,150259,149761,242225,392766,73368,23257,21964,0,0,67870859.109698877,2555844.415224608,10051707.360147597,10845721.897863654,13702445.425221933,5501289.3636241183,5933687.1222732645,17665151.964355875,1557841.245044759,57170.315943194975,0,0,0
2012-10-08,202445,2012-10-08 23:44:13,11.7333297481005,1012228998161183,31376846465630,71714062663604,93084694191016,129344419529311,92671412785180,132782800944255,136250550942902,103464756739532,110421042899753,111118411000000,0,0,2459636,36646,111798,271898,472346,339751,308369,797850,75647,23313,22018,0,0,1108757,18060,49212,95331,150914,149814,242369,392012,75070,23280,22018,0,0,68063775.372795388,3681548.8603675864,9063135.2610423528,11347452.101537878,13374445.169379136,5553576.7017468382,5757554.5139776021,17640815.008153491,1587830.022047292,57417.734543194929,0,0,0
2012-10-09,202587,2012-10-09 23:56:58,11.8286634354179,1012938998011183,29122270859091,68525695619619,98406970744326,126556760249140,96173701383980,132652553956010,135508020868522,104113589430742,110441023899753,111438411000000,0,0,2470950,35934,117520,268088,478544,341967,308677,796823,77951,23364,22082,0,0,1110852,18615,48646,96153,151178,149823,242377,390720,77356,23331,22082,0,0,68094742.980194986,3444775.4046726744,8486642.1827494781,12071276.094628114,13164390.834243612,5878926.9176871963,5759474.2536553666,17570773.690440554,1660271.1155113173,58212.486606764083,0,0,0
2012-10-10,202736,2012-10-10 23:49:37,12.109188478083,1013683998011183,28432020952609,61997700196331,106082820260690,125528294795671,97363948656432,132746684466039,135201448600157,104261609183501,110351059899753,111718411000000,0,0,2484131,34795,123674,268162,482642,344259,309256,794869,80902,23434,22138,0,0,1113425,18244,49738,95848,152310,149891,242263,388571,80300,23401,22138,0,0,68250273.3898084,3442887.0052794721,7544879.2338906676,13108318.389938056,13099592.4869001,6015612.2746733725,5776456.6211745953,17506415.744437896,1697445.3409392622,58666.2925747641,0,0,0
2012-10-11,202874,2012-10-11 23:39:45,12.0675518082992,1014373997961183,28480714075274,56223668688782,111307293680569,125687291450076,98422632258837,132643855371600,134702623598010,104830275938173,110067231899862,112008411000000,0,0,2495676,32365,128511,269554,484979,346847,310670,794603,82509,23442,22196,0,0,1114494,16414,50591,96183,152439,150169,242312,388099,81898,23409,22196,0,0,68353733.991610989,3436924.9264072473,6786177.0388775654,13816346.173109261,13151570.215053191,6119015.76538341,5776533.883856643,17449975.902597431,1758271.4602306078,58918.626095553191,0,0,0
2012-10-12,203023,2012-10-12 23:58:23,12.0280681648159,1015118997911183,28344011601433,54425940500458,113556638702000,125536347669882,99349325390417,132169794233443,134082847751554,105553169162134,109797511899862,112303411000000,0,0,2511521,37115,130160,271822,488232,349496,311325,793935,83716,23465,22255,0,0,1113932,15860,49606,96512,152427,150089,242421,387272,83094,23432,22255,0,0,68462905.712722778,3409237.0360636991,6518182.44983199,14120507.133202648,13178930.762720531,6210895.0470095184,5760619.53060595,17383342.104381327,1822221.3990710371,58970.249836321695,0,0,0
2012-10-13,203171,2012-10-13 23:59:04,11.9268038293396,1015858997861183,21174181267185,62024839913687,111185324370193,126807894197201,100465566600364,131897683791314,134384944641760,105766634581660,109548517497819,112603411000000,0,0,2523252,29497,136811,278569,489278,352439,311902,793474,85404,23563,22315,0,0,1117028,15318,50256,97600,153130,149964,242385,386667,84774,23523,22315,0,0,68535476.646511167,2525403.0622059247,7419634.6289567575,13844895.575038346,13378262.118852405,6328147.4643718479,5758854.8507924322,17376853.546328388,1844338.8567555826,59086.543209637413,0,0,0
2012-10-14,203298,2012-10-14 23:27:40,11.6505779608416,1016493997811183,23057760332668,62386354848564,109623569907719,125942268960484,101777613997271,132106268244502,133206060410121,106758588215138,108747101894716,112888411000000,0,0,2536585,33937,133930,284172,490152,355867,312428,793025,86936,23766,22372,0,0,1117761,14889,49266,97593,153841,149889,242504,386047,86304,23726,22372,0,0,68603186.476163447,2686362.3435814846,7456602.28993331,13634395.832497446,13346576.908731867,6463706.3544917079,5774989.2722274093,17236705.746738452,1945810.6326806871,58037.09528077759,0,0,0
2012-10-15,203467,2012-10-15 23:58:43,11.9083095268849,1017338997661183,26241777111469,52702222265534,113750751184826,127896644150692,103101932616623,131334352187774,132727906427309,107814701822240,108600298894716,113168411000000,0,0,2547537,34836,130816,290691,491819,359237,312810,791748,89210,23942,22428,0,0,1120013,17140,46055,98214,154648,149937,242487,384620,88558,23902,22428,0,0,68765600.1834503,3124952.0437889774,6278301.8216677057,14097195.610144736,13652957.748402676,6599793.3821785618,5764590.119150673,17139517.939805016,2049951.2596842139,58340.258627909789,0,0,0
2012-10-16,203622,2012-10-16 23:49:24,11.8480180689655,1018113997611183,29266872257173,51975427759464,110639748170758,128539184893620,103850778218618,131133558982779,131756694272509,109036469161546,108521852894716,113393411000000,0,0,2560552,35523,132581,293698,492426,364556,313175,790839,91227,24054,22473,0,0,1121350,15326,47559,98530,155694,149708,242284,383537,90571,24014,22473,0,0,68896035.6251148,3467544.3132509007,6196198.9913343554,13691251.754882295,13833787.057962075,6686734.8042541454,5765843.61314548,17024763.380927853,2171190.9525467539,58720.75681058583,0,0,0
2012-10-17,203764,2012-10-17 23:34:08,11.9193881607247,1018823997561183,32580489861673,52450895705228,108230393354666,127728601180880,105009197622455,111032172044085,151290113124666,109539839772814,107223183894716,113739111000000,0,0,2571536,38575,133401,295641,492871,367478,313843,789981,93107,24096,22543,0,0,1120937,17782,44819,98707,156052,147918,242516,382523,92419,24056,22543,0,0,69138965.126338392,3883395.0512783644,6233818.5283476012,13378060.349044824,13825737.96925642,6809559.0838705963,5262992.844377812,17450421.556661673,2238186.7706707506,56792.972830297665,0,0,0
2012-10-18,203921,2012-10-18 23:50:18,11.9259328445354,1019608997561183,30198383378399,56177182498459,108213670563018,122822189356652,109220390268306,110970291056144,151011356713505,109988055831984,106978366894716,114029111000000,0,0,2579320,37516,134806,297483,494659,369530,314609,789208,94765,24143,22601,0,0,1122572,17504,46009,98166,156252,147895,243021,381565,94069,24103,22601,0,0,69289893.124991953,3601438.9218432014,6677429.4158387845,13368183.840941096,13418475.155324321,7202319.9804196078,5274465.5157166459,17378285.356633242,2312276.0644121855,57018.87386294215,0,0,0
2012-10-19,204057,2012-10-19 23:48:34,11.7574857971946,1020288997561183,26253939719104,56464759403019,111692725113321,121817686981643,110828201672371,110653907366836,145046441145033,116405333164018,106846891995838,114279111000000,0,0,2584360,30557,137252,304703,493236,371162,315550,788062,96995,24192,22651,0,0,1123534,14913,48391,97990,156348,147892,243505,380259,96286,24152,22651,0,0,69376993.429759249,3086571.3559620646,6708492.8566987365,13777866.212266302,13387287.755442858,7374242.9206500715,5283099.9686498558,16427121.868724354,3274967.6110790856,57342.880285716783,0,0,0
2012-10-20,204214,2012-10-20 23:48:11,11.6943775517241,1021073997561183,31238470126880,51680661435353,109850664321636,123652354725283,111197222264531,110609333000808,144018461498978,116900329936352,107452389251362,114474111000000,0,0,2593505,32627,136185,307885,490747,376633,316321,786212,99934,24271,22690,0,0,1126071,15450,48387,98063,157634,147615,243762,378247,99197,24231,22690,0,0,69447118.064730018,3653144.6380199003,6122008.9905981123,13544142.066103678,13651847.578972094,7425976.6489355061,5290892.7981352434,16185549.641665192,3514283.0908586634,59272.611441529611,0,0,0
2012-10-21,204375,2012-10-21 23:58:09,11.657411405903,1021878997061183,23730599139343,60822858162596,110448484166631,124425779128300,100324103013641,119175084900064,143712538211798,114005529087448,110579910251362,114654111000000,0,0,2608016,30863,138025,315332,493016,379307,317241,784933,102219,24354,22726,0,0,1128980,15106,50549,98047,157919,147328,244145,376817,101467,24314,22726,0,0,69709648.696545735,2766373.5707588797,7183487.3248109249,13592985.543448145,13791120.882208889,6891320.6603840869,5728429.9476754954,16105578.755038118,3583123.0537745054,67228.958446364908,0,0,0
2012-10-22,204532,2012-10-22 23:55:48,11.7410779129164,1022663996711183,26927580095455,57625929058294,105034307838562,128999546411140,101616420342958,118531314977748,144009485912519,114561526823145,110558774251362,114799111000000,0,0,2622025,33219,136417,321336,496162,380726,318696,783004,105274,24436,22755,0,0,1130637,16460,48789,97954,158951,146905,244916,374728,104512,24396,22755,0,0,69816441.884959176,3161588.1590703391,6786390.1045389129,12932852.844953369,14405473.506202584,7030885.8616814548,5725380.9169643326,15996153.585744858,3710132.2779764864,67584.627826364915,0,0,0
2012-10-23,204662,2012-10-23 23:59:55,11.7077817299825,1023313996611183,26289566400614,58385966162738,103856379949517,129508572249061,102759361970971,118319835083367,143759727446520,114968387097033,110507089251362,114959111000000,0,0,2628926,31649,133524,327694,496745,383197,319167,782369,107275,24519,22787,0,0,1131409,15924,48999,97555,159822,146167,244888,373910,106506,24479,22787,0,0,69912852.877958879,3077925.0519427168,6869417.837333926,12774768.678503675,14535021.307413237,7160688.092902123,5725464.834980553,15870915.364493193,3830798.8792068032,67852.831182544382,0,0,0
2012-10-24,204824,2012-10-24 23:43:59,11.6343523869082,1024123996611183,27144331382993,54610423731970,102809872748454,133883011335439,102668682395596,118557595724753,140824106059954,118043741980662,110498120251362,115084111000000,0,0,2643229,35964,129354,333353,499041,387305,320145,780208,110405,24642,22812,0,0,1133928,16783,47958,97706,160934,146391,245496,371594,109593,24602,22812,0,0,70041402.1844359,3158067.1661675274,6407359.7869597524,12620017.029437555,15122538.864073867,7214804.171791398,5745810.8044361649,14942398.039972771,4762228.0629140129,68178.258682544314,0,0,0
2012-10-25,204967,2012-10-25 23:53:57,10.7536298202805,1024838996501183,33668592434111,54670864168854,97248238493081,130164477754374,106412593752750,118419910992772,138012434517780,120541669840539,110311103546922,115389111000000,0,0,2647417,29085,129414,334939,502503,391809,320451,777007,114611,24725,22873,0,0,1134564,15299,48200,96987,162720,146665,245397,368203,113793,24674,22873,0,0,69990775.59943527,3620595.7960632658,6390366.7583953347,11913970.042878764,14884448.845287932,7667564.0673554521,5747018.9304517386,14181572.944375237,5516752.5344437538,68485.680183868448,0,0,0
2012-10-26,205132,2012-10-26 23:37:08,10.130619493571,1025663996401183,31139864048990,60478310846385,91302659319739,134372357174139,106670133024898,117262590224855,136448328843770,122124039371485,110251502546922,115614211000000,0,0,2655032,29080,128509,329460,511923,395131,320273,774750,118186,24801,22919,0,0,1133616,14778,48688,94428,164062,146594,244912,365563,117355,24750,22919,0,0,69876015.647844,3154661.1376185007,6879428.1884586141,11159388.116574565,15451089.915029567,7778614.9243111908,5701222.8206518469,13736210.161222627,5946500.7923246352,68899.591652505755,0,0,0
2012-10-27,205307,2012-10-27 23:51:29,10.4581862957335,1026538996251183,25017477208094,65478330094865,91619594112111,134952123844465,104661695512495,117426346152972,138084584007035,123336124772224,110098509546922,115864211000000,0,0,2662175,24427,126974,332099,515322,400614,320910,771804,122177,24879,22969,0,0,1135354,13546,49542,93761,164945,147144,245005,362481,121293,24828,22969,0,0,69882950.313056409,2616374.3729151441,7183291.4826602424,11163050.011770703,15560115.487550626,7754492.6055935491,5782668.659377004,13613977.933586339,6139837.7474959511,69142.012106935275,0,0,0
2012-10-28,205473,2012-10-28 23:41:10,10.7099620838691,1027368996201183,19776635126368,69371810510155,88936707606583,139094368945988,105085124944521,117423965075632,137061909774427,124600644670587,109833618546922,116184211000000,0,0,2669593,24212,122723,333597,519421,404616,321992,768810,126285,24904,23033,0,0,1138852,13643,49698,94623,166259,147024,245454,359214,125393,24853,23033,0,0,69971848.845263273,2118070.1234991564,7513604.2038108055,10801609.762809481,16089646.745368045,7828442.4018958108,5790597.6574661639,13372140.688289961,6388449.2320381785,69288.030085730148,0,0,0
2012-10-29,205631,2012-10-29 23:52:24,10.6307389760374,1028158996151183,20621290861690,64590243830922,88940849634787,143213757890417,105143149000698,117298800771872,136860060607348,125416762006527,109604870546922,116469211000000,0,0,2671058,25170,114891,322067,532246,409575,322835,765526,130718,24940,23090,0,0,1140731,13414,49339,95291,166996,147233,245627,355735,129794,24889,23090,0,0,70039160.054432586,2192195.6049957019,6932195.6726448126,10757298.019198406,16629695.572949562,7881223.2876971215,5803296.2101041088,13204726.53066205,6569079.8440638036,69449.3121169727,0,0,0
2012-10-30,205775,2012-10-30 23:34:27,10.8593230584454,1028878996101183,31969580614401,56608825522686,84084270272875,145349188685605,105264482061359,116690275346416,135471085811183,127232133239736,109424943546922,116784211000000,0,0,2681547,27246,110625,328474,532005,414250,323652,760328,136806,25008,23153,0,0,1142844,14549,47503,96075,167804,147731,245636,350331,135812,24957,23153,0,0,70142193.27370587,3472730.5697003631,6031504.5448598061,10095072.250503922,16951585.96499278,7952976.923368278,5783361.6116048517,12840424.882698182,6944707.6587307546,69828.867246972673,0,0,0
2012-10-31,205918,2012-10-31 23:56:07,11.1460718381064,1029593995951183,27648931925457,59315014943737,79574998239215,149128828517639,108503041717873,116160139898628,133209732323013,129681554264132,109352543121489,117019211000000,0,0,2687868,26342,103956,334713,530529,421833,324296,756638,141303,25058,23200,0,0,1143670,13822,46625,96267,168042,148492,245564,346496,140224,25007,23200,0,0,70332208.944965631,3081769.8148805718,6304897.364890391,9459535.4648035113,17518370.802580997,8338449.7025774838,5766709.7318467125,12339525.493062502,7452633.9008309208,70316.6694921348,0,0,0
2012-11-01,206055,2012-11-01 23:59:25,10.6135357510228,1030278995801183,26407983866969,60450601595906,82786397048987,146291171158279,108941560527757,115532387908311,128726140789156,134703821784329,109174720121489,117264211000000,0,0,2695566,24769,102639,336229,532364,426438,324637,754668,145458,25115,23249,0,0,1145366,13568,46134,96079,168437,148797,245865,343458,144258,25064,23249,0,0,70277500.999083892,2802820.8088451121,6505114.6138168368,9721789.1958098374,17199845.80918102,8425513.1071431376,5747488.9168011853,11438245.887907892,8366149.4415675169,70533.218011071047,0,0,0
2012-11-02,206198,2012-11-02 23:47:51,10.5305036388077,1030993995651183,26054777756463,62083560376695,80998913316023,146547741940905,106239015864307,118967239765708,127673307891129,135931132618464,108964095121489,117534211000000,0,0,2706052,26088,99737,337641,535770,431385,325498,751572,149915,25143,23303,0,0,1148132,13422,45586,96789,169603,149287,245814,340252,148612,25092,23303,0,0,70254776.42726554,2743699.3197275628,6690637.3756739357,9402843.2584926616,17251108.281723488,8355989.0588395633,5929905.6869378584,11241188.34299561,8568618.7598638237,70786.343011071091,0,0,0
2012-11-03,206344,2012-11-03 23:54:08,10.650747019287,1031723995601183,22390657395887,61820915889367,84601080355106,146643291158202,106691022869275,118969378596919,127238943454021,136823649760917,108720845121489,117824211000000,0,0,2717152,27192,101985,336584,538727,435449,326200,746637,155875,25142,23361,0,0,1150959,14551,45235,97583,169949,149542,245618,336357,153369,25091,23361,0,0,70330078.095139056,2384772.27519119,6645949.7231480032,9732867.9375106562,17276962.765374657,8453017.9550210238,5942874.1201166706,11095190.3716943,8727516.3540714048,70926.593011071061,0,0,0
2012-11-04,206501,2012-11-04 23:46:20,10.7968828924605,1032508995551183,21064276854049,63695951658796,84783232441787,147393763014622,107058774326712,117736023907996,126084100069366,137634311156366,109129351121489,117929211000000,0,0,2721629,23692,104181,331823,541644,440966,327162,741887,161694,25198,23382,0,0,1153126,14113,45978,97708,170290,150193,245587,332607,158006,25147,23382,0,0,70504780.063511059,2274285.3040753333,6839765.5321921948,9728616.54625619,17368673.207658168,8515195.5378373656,5882750.0871299291,10864140.140580514,8958885.9496599417,72467.758121651859,0,0,0
