date,block_number,block_ts,price_usd,total_utxo_value,utxo_value_under_1d,utxo_value_1d_1w,utxo_value_1w_1m,utxo_value_1m_3m,utxo_value_3m_6m,utxo_value_6m_12m,utxo_value_12m_18m,utxo_value_18m_24m,utxo_value_2y_3y,utxo_value_3y_5y,utxo_value_5y_8y,utxo_value_greater_8y,total_utxo_count,utxo_count_under_1d,utxo_count_1d_1w,utxo_count_1w_1m,utxo_count_1m_3m,utxo_count_3m_6m,utxo_count_6m_12m,utxo_count_12m_18m,utxo_count_18m_24m,utxo_count_2y_3y,utxo_count_3y_5y,utxo_count_5y_8y,utxo_count_greater_8y,total_utxo_count_filter,utxo_count_filter_under_1d,utxo_count_filter_1d_1w,utxo_count_filter_1w_1m,utxo_count_filter_1m_3m,utxo_count_filter_3m_6m,utxo_count_filter_6m_12m,utxo_count_filter_12m_18m,utxo_count_filter_18m_24m,utxo_count_filter_2y_3y,utxo_count_filter_3y_5y,utxo_count_filter_5y_8y,utxo_count_filter_greater_8y,realized_cap,utxo_realcap_under_1d,utxo_realcap_1d_1w,utxo_realcap_1w_1m,utxo_realcap_1m_3m,utxo_realcap_3m_6m,utxo_realcap_6m_12m,utxo_realcap_12m_18m,utxo_realcap_18m_24m,utxo_realcap_2y_3y,utxo_realcap_3y_5y,utxo_realcap_5y_8y,utxo_realcap_greater_8y
2013-01-22,217629,2013-01-22T23:59:19,17.3001788386908,1069073987651183,45492679460317,49489323487389,65330185549413,106774239784795,146517279087957,126928638789807,107727451550616,133991242660279,143394682280610,143428265000000,0,0,3442867,32767,127656,319982,617435,752709,539082,296702,685378,43468,27688,0,0,1229718,17126,42860,90066,147173,191890,240513,214147,331591,43415,27688,0,0,85230955.090905726,7870314.9051472,7879745.3162887795,9009676.33221111,13249509.055104619,17237800.606390413,8172992.7974531595,4371822.6210007034,16842629.072073948,596464.38523623208,0.0,0.0,0.0
2013-01-23,217755,2013-01-23T23:49:32,17.5363954228521,1069388987401183,35808193309446,60174956239915,65436991148666,104639291309281,144731285655687,129817594059763,107799493144151,133343495156512,143924522377762,143713165000000,0,0,3451448,32378,128680,323473,616554,750491,545593,295744,686244,44548,27743,0,0,1230494,17114,44431,90181,146456,191318,240446,212881,332349,44495,27743,0,0,85706074.673071489,6279466.3725237073,9931728.2477600724,9070987.5149005987,13040054.894452067,17040275.705314394,8525286.89545357,4367474.5315973936,16847172.671816655,603627.83925283386,0.0,0.0,0.0
2013-01-24,217911,2013-01-24T23:56:05,16.90108607218,1069778987251183,44043468623206,54909586114528,67596183643648,102857635229228,141639528477834,130071489736777,107779446533209,133045893666410,143907590226343,143928165000000,0,0,3445175,34686,125094,319932,612293,749336,548616,295055,687276,45101,27786,0,0,1226131,18174,43809,89113,144899,190013,239111,211806,333201,45048,27786,0,0,86107226.129156873,7443824.54118161,9258666.3914062772,9485584.8781010546,12852563.596590109,16681631.810331168,8589450.33300556,4363612.5722030876,16825921.18069201,605970.82564646821,0.0,0.0,0.0
2013-01-25,218048,2013-01-25T23:57:40,17.4072020292227,1070121487001183,39130221752824,60296825349669,69102872019475,99736663525555,143018343503141,130290866047749,107427671155771,133224460420656,143750397226343,144143166000000,0,0,3451176,34848,121907,322983,611540,750338,553014,293930,689150,45638,27828,0,0,1226595,17778,44648,89778,144241,189652,238765,210451,334818,45585,27828,0,0,86551785.404402763,6811476.75499692,10207137.89873896,9780301.6751316171,12542844.121615449,16795181.901235435,8653241.2411463317,4343594.34343791,16811482.119586937,606525.34851308248,0.0,0.0,0.0
2013-01-26,218204,2013-01-26T23:37:53,17.5536291760608,1070511486751183,38761004412003,62793602778563,67756691228081,100348318061678,141873372398610,130706553007456,107307763949776,133017716677674,142808692237342,145137772000000,0,0,3459230,36057,118707,324277,612823,751270,558013,293378,690640,46189,27876,0,0,1225129,17237,43493,89386,143878,189477,238819,209725,336176,46136,27876,0,0,86947267.656279445,6803962.979399574,10765039.036275137,9646259.7729665432,12643258.544268478,16650717.960626166,8722587.2487494648,4338024.1276383149,16770440.228396667,606977.75795914675,0.0,0.0,0.0
2013-01-27,218355,2013-01-27T23:44:47,17.8646280148217,1070888986451183,38365239817127,71647452421644,66255454041719,99910786119814,136345835781743,130540055081023,106739571438337,132902902512434,142807917237342,145373772000000,0,0,3472010,34528,122298,322315,620823,749397,563397,293014,691669,46645,27924,0,0,1227351,16775,45337,90524,143354,188702,239074,209119,337043,46592,27924,0,0,87728790.455081567,6853807.3803240471,12403063.17551188,9458937.502910316,12619759.309724344,15956617.238454821,8748699.0765824914,4312000.6464698324,16766994.822170397,608911.30293312669,0.0,0.0,0.0
2013-01-28,218502,2013-01-28T23:58:18,18.7942648743425,1071256486251183,40517858875812,66664564788564,69299298635738,100439059847952,135678448666482,130812919903313,106885822191133,132792609104847,142597032237342,145568872000000,0,0,3483218,38485,124209,323061,617059,745746,575172,291541,692872,47109,27964,0,0,1228527,17482,45821,91003,141644,188235,239537,207667,337886,47056,27964,0,0,88455062.664973885,7615033.7185323685,11650619.540428923,10079718.979635559,12734911.705731133,15860061.325563759,8828021.10763888,4317331.7402478671,16760689.917088574,608674.63010742364,0.0,0.0,0.0
2013-01-29,218660,2013-01-29T23:53:46,19.5147141861484,1071651486101183,48347159775132,62981859147090,73738153407310,99669736303930,128590449561166,130303167886763,106961602336997,132790096445453,142394187237342,145875074000000,0,0,3488954,34607,129108,322305,612972,750620,578955,290959,693872,47538,28018,0,0,1230488,18021,47654,92179,140144,187412,239820,206957,338699,47485,28018,0,0,89814983.165177539,9434810.047237549,11251659.616181415,10933402.114853509,12671990.028168548,14969896.172262521,8865308.6984318439,4318557.6200259123,16759865.392680531,609493.47533540532,0.0,0.0,0.0
2013-01-30,218813,2013-01-30T23:59:09,19.7374466864407,1072033985651183,41872472393637,74415605168503,77187146872529,99392017946462,122518689525443,127329987503069,108305955164992,132373865704198,142283171372350,146355074000000,0,0,3494459,31668,132217,320739,610846,752221,585320,290327,695229,47821,28071,0,0,1233030,16861,50817,93754,139001,187125,239794,206208,339733,47762,28071,0,0,90998774.30507803,8264556.914988732,13747944.1073275,11645670.290192772,12667953.689337214,14190054.200442737,8750500.6339454781,4383332.7197548328,16736099.719318805,612662.029770343,0.0,0.0,0.0
2013-01-31,219006,2013-01-31T23:59:56,20.5116430306838,1072516485351183,43260100174895,76178119829626,77620753957885,98864882794483,119842603436323,127162571313765,108379038551286,132455796871994,142135044420926,146617574000000,0,0,3502664,35053,129756,322749,608103,754533,590328,289384,696381,48258,28119,0,0,1233554,19338,50072,93365,138975,186151,240015,205251,340520,48199,28119,0,0,92313913.31980601,8873357.3225906622,14467243.821581367,11873812.571454495,12643933.365469931,13836428.183445627,8877422.71960772,4387407.760735739,16740685.004916644,613622.57000416913,0.0,0.0,0.0
2013-02-01,219153,2013-02-01T23:52:35,20.443091956166,1072883985251183,56166501015514,72550198478319,71772969776058,101970889134224,117297826950302,128912328620967,102950926889234,132366765965639,141466004420926,147429574000000,0,0,3515867,43742,128160,323401,607212,757084,593227,289062,697216,48603,28160,0,0,1232853,20692,49710,92898,138943,184732,238709,204670,341158,48544,28160,0,0,94113985.863089919,11482169.451162482,14166069.672867861,11208449.625399429,13120611.139952341,13514048.054647053,9171787.6101297624,4103680.4950808119,16732305.010808082,614864.80304220831,0.0,0.0,0.0
2013-02-02,219306,2013-02-02T23:56:00,19.6359017054354,1073266485051183,46638092700461,82674699877706,73026638599150,102963879173164,114010840056823,130685026431988,102913202364644,129336963426321,143227468420926,147789674000000,0,0,3523081,38032,134273,325386,608734,757114,596215,288531,697672,48891,28233,0,0,1228530,17935,49479,93025,139178,183404,238086,204044,341391,48832,28233,0,0,94295519.939438537,9157810.0399523564,16484109.79359681,11561329.800721774,13273849.452439303,13127795.600622462,9413293.0666230191,4102716.1046889271,16543064.050818017,631552.02997632558,0.0,0.0,0.0
2013-02-03,219492,2013-02-03T23:58:50,20.5789396832262,1073731484901183,37658898220233,92165751708048,73106837427915,101845877324827,114881099254127,130851165981890,102706071746079,129417791817138,143083617420926,148014374000000,0,0,3531770,39199,133253,327276,609450,758333,600085,287949,698606,49341,28278,0,0,1224578,17590,46923,92971,138287,183073,237787,203352,342070,49282,28278,0,0,94890035.901750922,7749801.9501092779,18356399.298390113,11664811.869043367,13176166.346984003,13240829.113672646,9436448.2546251137,4092624.0158844818,16540770.54449567,632184.5085463681,0.0,0.0,0.0
2013-02-04,219656,2013-02-04T23:52:11,20.4404879614261,1074141484801183,43508511742212,87679043695281,73202831972229,102178027920201,113376407543451,131859983040707,102454715975132,128732075491044,142895513420926,148254374000000,0,0,3539418,37402,129660,332578,612686,757550,604033,287437,699892,49862,28318,0,0,1223838,17740,45216,92953,139599,182456,237413,202838,342977,49803,28318,0,0,95307673.1283049,8893352.1048625186,17598077.213032383,11820716.118291594,13241234.089077253,13087507.472299086,9552641.20562934,4079306.5136237754,16402300.811344789,632537.60014438664,0.0,0.0,0.0
2013-02-05,219823,2013-02-05T23:54:16,20.6593447276446,1074558984701183,45716707568243,78977359701736,79750786689354,102448825237072,113444210915935,132495887681971,102175251041423,128093203444523,143037378420926,148419374000000,0,0,3550661,38419,130022,335232,614510,754429,611378,282645,705292,50385,28349,0,0,1227021,21577,43192,94244,138826,182031,237709,202250,343686,50326,28349,0,0,95893931.48329784,9444772.2146524657,15973083.739831159,13314964.039602308,13335818.569226377,13097984.561728511,9630319.5893356558,4065806.0449495283,16396448.894102981,634733.829869234,0.0,0.0,0.0
2013-02-06,219969,2013-02-06T23:55:21,21.2085655318527,1074923984551183,46869479232941,69183420781921,89693374588127,101066920591916,112728871192084,133589880182128,102189721631762,128097150929378,142955791420926,148549374000000,0,0,3562132,37498,134113,335001,616516,754153,616822,282505,706411,50738,28375,0,0,1227746,18320,46104,94714,138930,181803,238026,201857,344611,50679,28375,0,0,96562622.0049106,9940344.2175564338,14122567.853622273,15437040.50433627,13194465.3651276,13036502.358613325,9755060.4637864716,4065185.9438493778,16376337.320169603,635117.97784964077,0.0,0.0,0.0
2013-02-07,220123,2013-02-07T23:39:14,22.1177651789246,1075308984401183,42992592986192,68258512869899,94223401536024,101151273665880,113435304538068,133287972294026,102552874607720,127850378482448,142561799420926,148994874000000,0,0,3572546,39907,135639,332686,619397,753598,622053,278876,710873,51120,28397,0,0,1229583,19232,44260,96154,139742,181387,238374,201486,345402,51061,28397,0,0,97333506.3988638,9509000.7610167339,14048604.531906864,16564367.176669341,13265386.501208428,13124156.209804395,9768475.0766308382,4082301.6569650639,16335349.206567667,635865.27809418133,0.0,0.0,0.0
2013-02-08,220274,2013-02-08T23:48:40,22.7873650499299,1075686484401183,45867180301416,58676185948496,102437389606748,102224277509665,111335573619243,133446147651657,102248125452429,127891414842027,142455315469502,149104874000000,0,0,3581374,39390,132322,336583,622472,754160,625869,272863,717785,51511,28419,0,0,1231688,21114,43286,96178,140921,180773,238285,201355,346105,51452,28419,0,0,98435412.577578813,10451921.813393228,12289872.672908928,18498942.649911795,13468141.180517362,12888870.565043051,9807247.3364894763,4064395.7581519806,16330145.965331327,635874.63583125349,0.0,0.0,0.0
2013-02-09,220417,2013-02-09T23:58:54,23.7338601537113,1076043984351183,39066927346224,62632797962807,107169125025274,102457090003950,110905214440484,133349342583569,101995037707882,126871959936499,142386615344494,149209874000000,0,0,3591932,40868,136265,335262,588076,791182,629145,266557,724229,51907,28441,0,0,1232377,20271,45629,95992,140804,180121,238260,200978,346347,51848,28441,0,0,99391080.0489441,9272089.9027047958,13555498.469246272,19541506.664672952,13520701.86869489,12845205.206460241,9815557.5012756027,4053005.0927973697,16151221.182616213,636294.160476294,0.0,0.0,0.0
2013-02-10,220578,2013-02-10T23:57:14,23.9002893571011,1076446484201183,35608958153505,63344612158771,109784644133995,102818208888505,109221978684270,135086962530449,102065965739102,126855073568092,142330206344494,149329874000000,0,0,3602463,39433,134619,341913,588440,792926,633222,259488,731715,52244,28463,0,0,1234040,20036,46587,95950,141229,179785,238646,200360,347087,52185,28463,0,0,99913000.957662731,8510644.0357367359,14027332.338596966,20232161.514773749,13601017.854934661,12675618.788186811,10024602.463566104,4056632.7155191307,16148205.820316017,636785.42603236751,0.0,0.0,0.0
2013-02-11,220737,2013-02-11T23:55:58,24.4972726949153,1076843984151183,33879423100826,62943457215086,112444437797481,103437438772377,108488033658919,135239098220089,101685345492132,126995208549779,142181567344494,149549974000000,0,0,3610050,37360,131425,346089,590152,795369,636800,254651,737105,52611,28488,0,0,1235488,19778,48175,95689,141447,179592,238680,200209,347430,52552,28488,0,0,100719865.4009113,8299534.6644734861,14278906.772127157,20924227.597124815,13719376.425959624,12598426.100804301,10078413.707578573,4034299.6427592863,16149345.847968988,637334.64211534092,0.0,0.0,0.0
2013-02-12,220876,2013-02-12T23:48:04,24.9797364073641,1077191484001183,34556330828139,59713431111018,112771249961059,105941909040711,108226337039918,135702169968473,101347517104714,127055924602657,142236640344494,149639974000000,0,0,3615181,36463,126525,345623,595419,796287,641056,249735,742531,53036,28506,0,0,1234412,20187,44608,99073,141369,178652,238023,199809,347885,52977,28506,0,0,101589208.56460686,8632080.3529258333,13899323.125029407,21370715.752192896,14126738.960889267,12578781.746808523,10170844.678122384,4021264.8083117474,16150874.630813828,638584.50951276824,0.0,0.0,0.0
2013-02-13,221047,2013-02-13T23:50:29,24.6416509347867,1077618983601183,38585231003766,57749239154947,114381237843307,103891318702719,107125958589628,135574136102019,101136596137442,127216138302861,141594153764494,150364974000000,0,0,3621918,37660,124855,344208,597842,798467,644050,249176,743604,53524,28532,0,0,1234734,20366,45809,98675,141455,177959,237497,199045,348717,53465,28532,0,0,102660319.68954219,9508037.9363291673,13867775.333426896,21895847.246713102,13922440.572845113,12474849.069741752,10184658.888957212,4013191.9788515377,16154163.337499365,639355.32517830527,0.0,0.0,0.0
2013-02-14,221198,2013-02-14T23:56:38,27.2823898203039,1077996483601183,36240271301786,62283663955057,114369890554993,103083633778885,106015317007876,135938704609039,100952900735563,127194616893490,141502460764494,150415024000000,0,0,3624099,33658,126007,342616,597789,802066,646545,248781,744335,53759,28543,0,0,1234162,20404,47371,97869,141054,177230,237194,198608,349128,53700,28543,0,0,104376231.20550773,9887212.0884889588,15118787.462303903,22098877.888257962,13876220.012357455,12358489.56432482,10243763.57689615,4006235.4974353113,16146494.91986496,640150.19557794975,0.0,0.0,0.0
2013-02-15,221377,2013-02-15T23:53:25,27.1712692291058,1078443983351183,41438208599273,56244485727612,117404165060344,104476739017527,104248412766028,136181834367084,100772115245255,126491058903566,141853719664494,149333244000000,0,0,3628599,36832,123987,339093,600510,802834,649090,248641,744976,54078,28558,0,0,1234011,20717,47877,98111,141463,176767,235469,198237,349585,54019,28558,0,0,106050382.27568004,11259287.222226925,14316303.450798798,23095273.824564122,14143350.545001816,12174501.301521417,10303029.640190398,4004870.2908650376,16108931.580779692,644834.419731562,0.0,0.0,0.0
2013-02-16,221566,2013-02-16T23:52:34,27.3461635619521,1078916483351183,28639352153734,70145548003481,119306393254157,100859037598678,105376638627947,136195021424370,100649878232312,126484354392010,141857015664494,149403244000000,0,0,3641947,38798,123685,340122,606274,803907,651848,248775,745623,54343,28572,0,0,1235405,19141,50382,98726,141865,176083,234892,198241,350008,54284,28572,0,0,107082495.93888618,7831764.0830435567,18386646.318665214,23708662.31077427,13731602.907625021,12352543.122947244,10318805.046297722,3999911.3348562242,16106892.176701486,645668.637975742,0.0,0.0,0.0
2013-02-17,221754,2013-02-17T23:43:37,26.9272513763881,1079386482901183,33722217682348,70063967882372,115997373769894,99150589504782,105971870678655,136280947947035,100389323235876,126490007535727,141821940664494,149498244000000,0,0,3652282,39430,126295,338852,609264,805652,654544,248866,746166,54622,28591,0,0,1235742,19433,50772,99272,142020,174993,234431,198239,350355,54563,28591,0,0,107935168.90362942,9080466.3250186685,18573332.213925429,23207660.915032014,13553260.233994987,12442730.616407286,10341684.93390307,3991062.4218109134,16098412.865387205,646558.378149762,0.0,0.0,0.0
2013-02-18,221915,2013-02-18T23:53:07,26.9288676370544,1079788982851183,33891888856228,70874427527222,113802644178060,101260201157745,105926742810668,136323390075318,99902835453948,126375414127500,141848194664494,149583244000000,0,0,3663625,39514,130922,340090,609356,807678,657650,248375,746515,54917,28608,0,0,1235663,20461,50976,99684,141951,174506,233667,197612,350482,54858,28608,0,0,108700707.3333932,9126701.8897912428,18926025.137899611,23124862.287581224,13999705.719245207,12454115.388660468,10368851.473879,3970382.8747449289,16081903.787841521,648158.77374995663,0.0,0.0,0.0
2013-02-19,222074,2013-02-19T23:56:11,29.4136243807715,1080186482551183,38121897007554,68233260386934,109554238905160,104571877412302,105917128407464,136056955691515,99802046197880,126385240877880,141810946664494,149732891000000,0,0,3670778,39258,133936,338639,611847,806894,661368,247735,746782,55697,28622,0,0,1233526,19817,51075,99911,142284,173090,233053,197165,350159,55638,28622,0,0,110381379.8413053,11213031.592626512,18329305.59799815,22622861.800770879,14661119.371328991,12471222.084740492,10388982.317299182,3965018.4517706055,16079329.273529707,650509.35124062456,0.0,0.0,0.0
2013-02-20,222267,2013-02-20T23:51:38,29.8198072276447,1080668982401183,38860113393454,67021238994468,110081466671477,104726967274757,106708695116259,136017534233206,100193200945425,125271327452574,141992547319563,149795891000000,0,0,3675007,38728,133244,341273,612085,808903,662337,246811,746789,56202,28635,0,0,1230273,18952,50095,100700,142425,172587,231908,196032,349895,56141,28635,0,0,111652798.29643838,11588010.902372139,18607482.285014436,23021900.83845517,14818907.772231324,12584286.987222476,10445230.359216737,3983148.4286168385,15950282.121034108,653548.60227530333,0.0,0.0,0.0
2013-02-21,222443,2013-02-21T23:50:41,29.8180689158387,1081108982251183,36648370712268,67476774625305,109829970868710,106739622330247,107004931719311,136231131390506,100022287676668,125200043562172,141979958365996,149975891000000,0,0,3685214,35474,139066,339812,615682,809637,666357,246654,747340,56521,28671,0,0,1231601,19050,50039,101277,143740,172277,231387,195800,350117,56460,28671,0,0,112546216.54470944,10927836.435516084,19110186.114773404,23543448.656050131,15264603.210109023,12630654.56862253,10487805.28168935,3976589.8048133557,15949323.457708422,655769.01542685623,0.0,0.0,0.0
2013-02-22,222613,2013-02-22T23:57:15,30.4726565324372,1081533982251183,38194821081318,63786403493524,112686833928590,106010290279877,107558884857351,135681945067567,100177967667428,125196495966322,142123446909206,150116893000000,0,0,3696837,39290,137681,341886,615947,811024,671800,246027,747944,56540,28698,0,0,1231348,18926,48808,102769,144637,171257,231230,194998,350504,56479,28698,0,0,113830010.34151544,11638976.641288904,18359839.95127989,24738489.443463024,15292626.805781875,12715073.301393082,10488643.045453398,3985859.2083288841,15950410.291666478,660091.6528601239,0.0,0.0,0.0
2013-02-23,222777,2013-02-23T23:54:47,29.8064545458796,1081943982251183,33890620800204,67530735487722,113453295267616,107044013222705,106373891951112,136016297706209,100185945383365,125014760778568,142157429653682,150276992000000,0,0,3705127,36492,138374,344468,617912,813348,675041,245641,748276,56845,28730,0,0,1230939,17920,49190,102958,145957,170477,230711,194479,350569,56784,28730,0,0,114543108.54519756,10101592.484129207,19822797.572962277,25333884.050580066,15557374.427081712,12589745.857732797,10554908.789783895,3987227.588085196,15931555.622437736,664022.15240417328,0.0,0.0,0.0
2013-02-24,222933,2013-02-24T23:52:00,29.8828484924021,1082333982201183,32717161302672,68847250301472,114523330607965,107264357248460,105012290932907,136531175249516,99882523307457,124223374597052,142940526653682,150391992000000,0,0,3717407,38354,137890,347764,620312,812950,679613,245511,749075,57185,28753,0,0,1232906,17941,48957,104064,146687,169910,231132,194087,351193,57124,28753,0,0,115377545.20559227,9776819.7430922817,20398086.564735718,25924525.418825239,15666108.130480371,12434040.143520139,10630234.584173357,3975247.8027048633,15893252.15587328,679230.6621872019,0.0,0.0,0.0
2013-02-25,223137,2013-02-25T23:30:02,30.3520330949737,1082843982051183,43535652242353,66715824277970,114574534588657,106789022089270,104682504686483,131583839596809,97327526703163,124084148212796,142973437653682,150577492000000,0,0,3728507,42345,137455,346023,624810,813497,682954,245355,749668,57613,28787,0,0,1234802,20494,47128,104780,148015,168884,230861,193712,351544,57552,28787,0,0,118410833.39946678,13213955.576711642,19956715.756003797,26263220.261439368,15683640.087648438,12410506.535406247,10410932.086409122,3908113.5577609637,15881049.655748632,682699.88233866892,0.0,0.0,0.0
2013-02-26,223303,2013-02-26T23:58:37,31.1555373506721,1083258981951183,42235199398477,68498150579266,108520866484893,110922141838758,107716879413328,130330380367723,97377704106050,123954605109006,142959562653682,150743492000000,0,0,3739082,43436,140868,347235,626102,810544,688626,245145,750191,58114,28821,0,0,1235374,20665,47695,105087,148981,167840,230191,193350,351808,58053,28821,0,0,119686365.64971393,13158603.323723294,20618165.936489016,25510033.103463329,16779465.438530169,12833579.512802608,10337185.766565457,3913774.5807682769,15850023.546046628,685534.44132541085,0.0,0.0,0.0
2013-02-27,223496,2013-02-27T23:58:17,31.2402610829924,1083741481851183,33999950008314,72545020313126,106016533598959,117361136817653,108275523539067,130329485197599,97369836067180,123864749555603,142990754753682,150988492000000,0,0,3751444,41874,145620,350647,627727,809228,692905,245136,750800,58638,28869,0,0,1237432,20964,48606,105356,150152,166643,230334,193092,352147,58576,28869,0,0,120274462.76493451,10621673.150684152,22090434.989161864,25663112.326993257,18155392.460902248,12921194.96030812,10365592.100366103,3915147.7230815524,15850605.000670962,691310.052766476,0.0,0.0,0.0
2013-02-28,223664,2013-02-28T23:52:26,33.3752939365868,1084161481801183,46737384476356,64921782003152,104727487973422,118672215654764,107410453623009,128379975430659,96835791889381,122865486163068,142527412587372,151083492000000,0,0,3764023,44341,150278,351788,629891,807830,696167,245056,750669,59115,28888,0,0,1239488,22950,48744,104790,152226,165608,229726,192828,351798,59050,28888,0,0,123351506.25790998,15598739.447256438,19894267.143863495,25871596.555543177,18607663.034433983,12837493.169113565,10183835.267733764,3902170.4755187281,15756679.914283171,699061.25016358332,0.0,0.0,0.0
2013-03-01,223816,2013-03-01T23:50:23,34.6062570341204,1084541481501183,40625686048261,71909018085372,96581902804831,126379290308589,107716008230187,128301736483475,96764176710043,122361386520950,142663784309475,151238492000000,0,0,3776268,47699,153765,349601,636403,803376,700806,245124,750874,59701,28919,0,0,1238378,23172,50437,103398,152966,163586,229245,192682,351792,59633,28919,0,0,125070014.09335643,14059029.335736034,22640125.192790948,24601316.680866834,20341560.097759325,12893926.444617322,10211571.704418655,3900483.3405809505,15714241.038626377,707760.25795966061,0.0,0.0,0.0
2013-03-02,223961,2013-03-02T23:19:45,34.143515924021,1084903981451183,32984670523321,79135562524632,94696592915731,128855031056067,106522741217380,129525999567653,96862027227812,122256299823278,142701564595309,151363492000000,0,0,3783753,37579,161883,353017,638931,803600,703271,245223,750956,60349,28944,0,0,1237853,17900,53623,105000,153336,163119,229201,192638,351628,60279,28944,0,0,125922952.30252619,11262126.232615983,25742268.948519066,24503458.204713911,20922617.679871,12775280.666501042,10390599.519853042,3907749.30626922,15702654.594814865,716197.1493680611,0.0,0.0,0.0
2013-03-03,224122,2013-03-03T23:56:13,34.451740484512,1085306481451183,23089070359185,86223809356566,96176802695860,130939455999579,106602611345645,129249274855361,96688788591160,121979853036611,142888323211216,151468492000000,0,0,3794200,37321,162217,353861,646314,802157,706010,245206,751160,60989,28965,0,0,1240678,16785,55681,106333,154494,162136,229186,192301,351672,60919,28965,0,0,126633970.59606579,7954586.60043281,28478255.559285086,25292075.515667032,21424966.826448545,12794831.170360437,10382383.273454523,3901800.19608358,15679746.071331659,725325.38300195872,0.0,0.0,0.0
2013-03-04,224301,2013-03-04T23:59:32,36.3762652507306,1085753981201183,35092224232814,68640604484641,98994458585807,132694843995368,105986712236961,131377467637302,95091057644070,123269082845208,143069037539012,151538492000000,0,0,3803947,37933,158477,358943,641532,811126,708942,244658,751878,61479,28979,0,0,1241769,19163,52938,108190,154558,161299,229133,191585,352262,61409,28979,0,0,128250833.99374741,12765240.569309516,23066523.641021002,26751713.554545991,21955739.325026788,12758480.683384128,10657556.593110299,3864030.5931050079,15697120.06638469,734428.96786012454,0.0,0.0,0.0
2013-03-05,224440,2013-03-05T23:56:15,40.6729539902747,1086101481201183,43713236589690,62617244715390,98402409860819,132868428002465,103030443850345,133316802541544,94487883167960,122782357209576,143271513263394,151611162000000,0,0,3806616,40031,153660,362495,639072,815647,709379,243572,751734,62032,28994,0,0,1238245,21404,51452,104709,157463,159297,228398,190257,351892,61961,28994,0,0,132316788.8383411,17779464.605784509,21649912.063521445,27137548.60847602,22191321.007710319,12411462.572499605,10938208.335943541,3847535.5161735686,15613755.561666101,747580.56656631071,0.0,0.0,0.0
2013-03-06,224595,2013-03-06T23:58:12,43.2849961852133,1086488981201183,55990068667749,59221072815438,94912191729590,131095463551858,102588494400661,132607604621482,93617359865836,115720497969871,149325065578698,151411162000000,0,0,3807086,46448,147421,365441,638424,811791,712720,242359,751126,62402,28954,0,0,1232632,25254,49297,104533,156310,156863,226758,188797,351092,62331,28954,0,0,137836386.98827019,24235299.086933427,21738033.686027683,26474615.317144047,22068527.886299796,12382253.958017506,10915918.549952593,3817254.7137711672,15242888.486795669,961595.30332888337,0.0,0.0,0.0
2013-03-07,224755,2013-03-07T23:59:59,41.9474407158387,1086888981101183,45422587501873,72837854247441,96012421329321,130047209336154,101229810737496,132394180511080,92644645582372,115281556280124,149495882575322,151522833000000,0,0,3806451,42864,147804,366957,639253,808480,716868,241857,750438,62933,28997,0,0,1228380,23192,51747,104003,155569,155185,226183,187890,350244,62862,28997,0,0,140575707.10739127,19053612.963948164,29031460.935806863,27332911.438372914,22050975.026152726,12233334.171143489,10928083.568596786,3782910.0720861182,15190221.281352373,972197.64993155573,0.0,0.0,0.0
2013-03-08,224915,2013-03-08T23:49:44,43.902928914962,1087288981101183,34365133145522,83529357703528,91530743041956,134572208961318,101408829454590,132905052248260,92577922253734,115168293484707,149618607807568,151612833000000,0,0,3814559,35547,147118,375916,642553,807504,721138,241665,750616,63487,29015,0,0,1230848,20242,54690,106191,156281,154502,226520,187473,350146,63416,29015,0,0,142386902.32115972,15087299.976410586,34061172.791979775,26754878.824256621,23248259.698835634,12274957.661488097,11024285.978156462,3786387.0303884312,15168980.395643726,980679.9640003019,0.0,0.0,0.0
2013-03-09,225084,2013-03-09T23:56:51,46.8885866123086,1087711481101183,35907395745355,84669554502007,88915669306526,136036628445590,100223595025179,133640905273355,92580231895176,114892328558820,149292339349175,151552833000000,0,0,3817585,37021,142120,375657,646881,806514,724077,241412,750833,64067,29003,0,0,1233277,20911,56129,106429,157310,153744,226534,186833,350260,63995,29003,0,0,145444443.18304709,16836470.354285289,35361571.84627156,26309925.799550407,23732202.286166579,12139224.528556393,11150450.998368312,3790177.8053189204,15137754.740642235,986664.8238873207,0.0,0.0,0.0
2013-03-10,225267,2013-03-10T23:58:30,46.0660384590181,1088168981101183,29877983346628,89898335072079,90460489794803,135061154810929,99619816243918,134858228756573,91563488773377,115769528319857,149412122983019,151647833000000,0,0,3835124,47431,140617,378116,648626,807377,727060,241348,750965,64562,29022,0,0,1234827,20879,57304,106824,158663,152639,226259,186560,350194,64486,29022,0,0,146883916.73832089,13763603.299236652,38948958.645773433,27105436.992711835,23748797.35005746,12080806.717870342,11326840.04037557,3761134.6160326749,15153393.855782859,994945.2204790354,0.0,0.0,0.0
2013-03-11,225431,2013-03-11T23:43:30,48.275074577218,1088578981101183,28593898722133,91088965563079,91441120315297,133993944738412,99405434675886,136106563367116,91309482656148,114806162301520,150030575761592,151802833000000,0,0,3846650,42458,149153,380751,646709,811323,730131,241001,750825,65254,29045,0,0,1237328,21251,58596,107487,160062,151827,226416,186000,349801,65175,29045,0,0,149009879.52389944,13803725.932643896,40204603.674227849,27766708.937058557,23766479.474917695,12079041.981534129,11512443.335982665,3754737.9104625168,15094851.540841887,1027286.7362311661,0.0,0.0,0.0
